,hhid,clust,province,district,ur,pid,s10aq1,s10aq2,s10aq3,s10aq4,s10aq6,s10aq7,s10aq8,s10aq9,strata_id,weight,quintile,pov_jan,poverty,epov_jan
9201,306698.0,10746.0,Western,Rutsiro,Rural,2.0,No,,Yes,2.0,Borrowed from relative,Food purchase,None,"Yes, all",322,156.03976034858388,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
9202,306699.0,10746.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Food purchase,None,No,322,156.03976034858388,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9203,306699.0,10746.0,Western,Rutsiro,Rural,2.0,No,,Yes,2.0,Tontine (community),Food purchase,None,"Yes, all",322,156.03976034858388,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9204,306700.0,10746.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Food purchase,Land,"Yes, all",322,156.03976034858388,Poor,Poor,Severaly Poor,Extreme Poor
9205,306700.0,10746.0,Western,Rutsiro,Rural,2.0,No,,Yes,2.0,Borrowed from relative,Food purchase,None,No,322,156.03976034858388,Poor,Poor,Severaly Poor,Extreme Poor
9206,306701.0,10746.0,Western,Rutsiro,Rural,,No,,No,,,,,,322,156.03976034858388,Mid,Non Poor,Non Poor,Non Extreme Poor
9207,306702.0,10746.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural equipment,None,"Yes, all",322,156.03976034858388,Upper,Non Poor,Non Poor,Non Extreme Poor
9208,306702.0,10746.0,Western,Rutsiro,Rural,2.0,No,,Yes,2.0,Tontine (community),Agricultural inputs,None,"Yes, part",322,156.03976034858388,Upper,Non Poor,Non Poor,Non Extreme Poor
9209,306703.0,10746.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,Tontine (community),Medical treatment,None,No,322,156.03976034858388,Mid,Non Poor,Non Poor,Non Extreme Poor
9210,306703.0,10746.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Agricultural inputs,None,No,322,156.03976034858388,Mid,Non Poor,Non Poor,Non Extreme Poor
9211,306704.0,10746.0,Western,Rutsiro,Rural,,No,,No,,,,,,322,156.03976034858388,Poor,Poor,Severaly Poor,Extreme Poor
9212,306705.0,10746.0,Western,Rutsiro,Rural,,No,,No,,,,,,322,156.03976034858388,Poor,Poor,Moderately poor,Non Extreme Poor
9213,306706.0,10747.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,SACCOs,Home improvement,None,"Yes, part",322,165.66858748759202,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
9214,306706.0,10747.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,Tontine (community),Home improvement,None,No,322,165.66858748759202,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
9215,306707.0,10747.0,Western,Rutsiro,Rural,,No,,No,,,,,,322,165.66858748759202,Upper,Non Poor,Non Poor,Non Extreme Poor
9216,306708.0,10747.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Livestock purchase,None,"Yes, all",322,165.66858748759202,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
9217,306708.0,10747.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,SACCOs,Business expansion,None,"Yes, part",322,165.66858748759202,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
9218,306709.0,10747.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Commercial Bank,Agricultural equipment,Land,"Yes, part",322,165.66858748759202,Poor,Poor,Moderately poor,Non Extreme Poor
9219,306709.0,10747.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,Borrowed from relative,Education,None,"Yes, all",322,165.66858748759202,Poor,Poor,Moderately poor,Non Extreme Poor
9220,306710.0,10747.0,Western,Rutsiro,Rural,2.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, all",322,165.66858748759202,Mid,Non Poor,Non Poor,Non Extreme Poor
9221,306711.0,10747.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Livestock purchase,Land,"Yes, all",322,165.66858748759202,Poor/mid,Poor,Moderately poor,Non Extreme Poor
9222,306712.0,10747.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,Tontine (community),Agricultural inputs,None,"Yes, part",322,165.66858748759202,Mid,Non Poor,Non Poor,Non Extreme Poor
9223,306712.0,10747.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,VUP financial service Loan,Business expansion,None,"Yes, part",322,165.66858748759202,Mid,Non Poor,Non Poor,Non Extreme Poor
9224,306713.0,10747.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Business expansion,None,No,322,165.66858748759202,Poor/mid,Poor,Moderately poor,Non Extreme Poor
9225,306713.0,10747.0,Western,Rutsiro,Rural,3.0,No,,Yes,2.0,Borrowed from relative,Food purchase,None,No,322,165.66858748759202,Poor/mid,Poor,Moderately poor,Non Extreme Poor
9226,306714.0,10747.0,Western,Rutsiro,Rural,,No,,No,,,,,,322,165.66858748759202,Mid,Non Poor,Non Poor,Non Extreme Poor
9227,306715.0,10748.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Food purchase,None,"Yes, all",322,190.10774037078144,Poor,Poor,Moderately poor,Non Extreme Poor
9228,306716.0,10748.0,Western,Rutsiro,Rural,,No,,No,,,,,,322,190.10774037078144,Poor,Poor,Severaly Poor,Extreme Poor
9229,306717.0,10748.0,Western,Rutsiro,Rural,2.0,No,,Yes,1.0,Tontine (community),Medical treatment,None,No,322,190.10774037078144,Poor,Poor,Moderately poor,Non Extreme Poor
9230,306718.0,10748.0,Western,Rutsiro,Rural,2.0,No,,Yes,1.0,Tontine (community),Food purchase,None,"Yes, part",322,190.10774037078144,Poor,Poor,Moderately poor,Non Extreme Poor
9231,306719.0,10748.0,Western,Rutsiro,Rural,2.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,"Yes, part",322,190.10774037078144,Poor,Poor,Severaly Poor,Extreme Poor
9232,306719.0,10748.0,Western,Rutsiro,Rural,3.0,No,,Yes,2.0,Tontine (community),Home improvement,None,"Yes, part",322,190.10774037078144,Poor,Poor,Severaly Poor,Extreme Poor
9233,306719.0,10748.0,Western,Rutsiro,Rural,4.0,No,,Yes,3.0,Tontine (community),Food purchase,None,No,322,190.10774037078144,Poor,Poor,Severaly Poor,Extreme Poor
9234,306720.0,10748.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,"Yes, all",322,190.10774037078144,Upper,Non Poor,Non Poor,Non Extreme Poor
9235,306721.0,10748.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Commercial Bank,Home improvement,Land,No,322,190.10774037078144,Poor,Poor,Severaly Poor,Extreme Poor
9236,306721.0,10748.0,Western,Rutsiro,Rural,2.0,No,,Yes,2.0,Tontine (community),Food purchase,None,No,322,190.10774037078144,Poor,Poor,Severaly Poor,Extreme Poor
9237,306722.0,10748.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Microfinance,Agricultural equipment,Land,"Yes, all",322,190.10774037078144,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9238,306722.0,10748.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,SACCOs,Agricultural inputs,Land,No,322,190.10774037078144,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9239,306722.0,10748.0,Western,Rutsiro,Rural,2.0,No,,Yes,3.0,Borrowed from relative,Food purchase,None,"Yes, all",322,190.10774037078144,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9240,306723.0,10748.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,Tontine (community),Purchase of household items,None,No,322,190.10774037078144,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9241,306723.0,10748.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Business expansion,None,No,322,190.10774037078144,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9242,306723.0,10748.0,Western,Rutsiro,Rural,2.0,No,,Yes,3.0,Tontine (community),Food purchase,None,"Yes, all",322,190.10774037078144,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9243,306724.0,10749.0,Western,Rutsiro,Rural,2.0,No,,Yes,2.0,Tontine (community),Others (specify),None,No,322,174.8571711512888,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9244,306724.0,10749.0,Western,Rutsiro,Rural,2.0,No,,Yes,3.0,Tontine (community),Medical treatment,None,"Yes, all",322,174.8571711512888,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9245,306724.0,10749.0,Western,Rutsiro,Rural,2.0,No,,Yes,1.0,Tontine (community),Home improvement,None,"Yes, all",322,174.8571711512888,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9246,306725.0,10749.0,Western,Rutsiro,Rural,,No,,No,,,,,,322,174.8571711512888,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9247,306726.0,10749.0,Western,Rutsiro,Rural,2.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, all",322,174.8571711512888,Poor,Poor,Severaly Poor,Extreme Poor
9248,306727.0,10749.0,Western,Rutsiro,Rural,2.0,No,,Yes,1.0,Borrowed from relative,Livestock purchase,None,"Yes, part",322,174.8571711512888,Poor,Poor,Moderately poor,Non Extreme Poor
9249,306727.0,10749.0,Western,Rutsiro,Rural,2.0,No,,Yes,2.0,Tontine (community),Livestock purchase,None,"Yes, all",322,174.8571711512888,Poor,Poor,Moderately poor,Non Extreme Poor
9250,306728.0,10749.0,Western,Rutsiro,Rural,2.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,"Yes, all",322,174.8571711512888,Mid,Non Poor,Non Poor,Non Extreme Poor
9251,306729.0,10749.0,Western,Rutsiro,Rural,,No,,No,,,,,,322,174.8571711512888,Mid,Non Poor,Non Poor,Non Extreme Poor
9252,306730.0,10749.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Food purchase,None,"Yes, all",322,174.8571711512888,Poor,Poor,Moderately poor,Non Extreme Poor
9253,306730.0,10749.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,Borrowed from relative,Food purchase,None,No,322,174.8571711512888,Poor,Poor,Moderately poor,Non Extreme Poor
9254,306731.0,10749.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,Borrowed from relative,"Ceremonial (marriage, funeral, baptism)",None,No,322,174.8571711512888,Mid,Non Poor,Non Poor,Non Extreme Poor
9255,306731.0,10749.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),"Ceremonial (marriage, funeral, baptism)",None,No,322,174.8571711512888,Mid,Non Poor,Non Poor,Non Extreme Poor
9256,306732.0,10749.0,Western,Rutsiro,Rural,,No,,No,,,,,,322,174.8571711512888,Poor,Poor,Moderately poor,Non Extreme Poor
9257,306733.0,10750.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,"Yes, part",322,141.53266244769515,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
9258,306734.0,10750.0,Western,Rutsiro,Rural,2.0,No,,Yes,1.0,Tontine (community),Purchase of household items,None,"Yes, all",322,141.53266244769515,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
9259,306735.0,10750.0,Western,Rutsiro,Rural,,No,,No,,,,,,322,141.53266244769515,Upper,Non Poor,Non Poor,Non Extreme Poor
9260,306736.0,10750.0,Western,Rutsiro,Rural,1.0,No,,Yes,3.0,Borrowed from relative,"Ceremonial (marriage, funeral, baptism)",None,No,322,141.53266244769515,Mid,Non Poor,Non Poor,Non Extreme Poor
9261,306736.0,10750.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,Tontine (community),"Ceremonial (marriage, funeral, baptism)",None,"Yes, part",322,141.53266244769515,Mid,Non Poor,Non Poor,Non Extreme Poor
9262,306736.0,10750.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),"Ceremonial (marriage, funeral, baptism)",None,"Yes, all",322,141.53266244769515,Mid,Non Poor,Non Poor,Non Extreme Poor
9263,306737.0,10750.0,Western,Rutsiro,Rural,2.0,No,,Yes,1.0,Mokash,Food purchase,None,No,322,141.53266244769515,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9264,306738.0,10750.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural equipment,None,"Yes, part",322,141.53266244769515,Mid,Non Poor,Non Poor,Non Extreme Poor
9265,306739.0,10750.0,Western,Rutsiro,Rural,2.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, all",322,141.53266244769515,Poor/mid,Poor,Moderately poor,Non Extreme Poor
9266,306740.0,10750.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,Borrowed from relative,Food purchase,None,No,322,141.53266244769515,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9267,306740.0,10750.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural equipment,None,"Yes, part",322,141.53266244769515,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9268,306740.0,10750.0,Western,Rutsiro,Rural,2.0,No,,Yes,3.0,Tontine (community),Food purchase,None,No,322,141.53266244769515,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9269,306740.0,10750.0,Western,Rutsiro,Rural,2.0,No,,Yes,4.0,Borrowed from relative,Food purchase,None,No,322,141.53266244769515,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9270,306741.0,10750.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Home improvement,None,No,322,141.53266244769515,Poor/mid,Poor,Moderately poor,Non Extreme Poor
9271,306741.0,10750.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,Borrowed from relative,Agricultural equipment,None,"Yes, all",322,141.53266244769515,Poor/mid,Poor,Moderately poor,Non Extreme Poor
9272,306741.0,10750.0,Western,Rutsiro,Rural,2.0,No,,Yes,3.0,Tontine (community),Agricultural equipment,None,No,322,141.53266244769515,Poor/mid,Poor,Moderately poor,Non Extreme Poor
9273,306741.0,10750.0,Western,Rutsiro,Rural,2.0,No,,Yes,4.0,Borrowed from relative,Food purchase,None,No,322,141.53266244769515,Poor/mid,Poor,Moderately poor,Non Extreme Poor
9274,306742.0,10751.0,Western,Rutsiro,Rural,2.0,No,,Yes,1.0,Tontine (community),Business expansion,None,"Yes, part",322,168.4238683127572,Mid,Non Poor,Non Poor,Non Extreme Poor
9275,306743.0,10751.0,Western,Rutsiro,Rural,,No,,No,,,,,,322,168.4238683127572,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
9276,306744.0,10751.0,Western,Rutsiro,Rural,2.0,No,,Yes,1.0,Borrowed from relative,Purchase of household items,None,"Yes, all",322,168.4238683127572,Poor,Poor,Moderately poor,Non Extreme Poor
9277,306745.0,10751.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,Tontine (community),Food purchase,None,"Yes, part",322,168.4238683127572,Poor,Poor,Moderately poor,Non Extreme Poor
9278,306745.0,10751.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Medical treatment,None,No,322,168.4238683127572,Poor,Poor,Moderately poor,Non Extreme Poor
9279,306745.0,10751.0,Western,Rutsiro,Rural,2.0,No,,Yes,3.0,Tontine (community),Food purchase,None,"Yes, part",322,168.4238683127572,Poor,Poor,Moderately poor,Non Extreme Poor
9280,306746.0,10751.0,Western,Rutsiro,Rural,2.0,No,,Yes,1.0,Tontine (community),Medical treatment,None,"Yes, part",322,168.4238683127572,Poor,Poor,Moderately poor,Non Extreme Poor
9281,306747.0,10751.0,Western,Rutsiro,Rural,2.0,No,,Yes,1.0,Tontine (community),Medical treatment,None,"Yes, all",322,168.4238683127572,Poor,Poor,Moderately poor,Non Extreme Poor
9282,306748.0,10751.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Food purchase,None,"Yes, part",322,168.4238683127572,Poor/mid,Poor,Moderately poor,Non Extreme Poor
9283,306748.0,10751.0,Western,Rutsiro,Rural,2.0,No,,Yes,2.0,Tontine (community),Agricultural inputs,None,"Yes, part",322,168.4238683127572,Poor/mid,Poor,Moderately poor,Non Extreme Poor
9284,306748.0,10751.0,Western,Rutsiro,Rural,2.0,No,,Yes,3.0,Borrowed from relative,Food purchase,None,No,322,168.4238683127572,Poor/mid,Poor,Moderately poor,Non Extreme Poor
9285,306749.0,10751.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,Borrowed from relative,Food purchase,None,No,322,168.4238683127572,Upper,Non Poor,Non Poor,Non Extreme Poor
9286,306749.0,10751.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,"Yes, part",322,168.4238683127572,Upper,Non Poor,Non Poor,Non Extreme Poor
9287,306750.0,10751.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, all",322,168.4238683127572,Poor,Poor,Moderately poor,Non Extreme Poor
9288,306751.0,10752.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Food purchase,None,No,322,158.26889978213507,Poor,Poor,Moderately poor,Non Extreme Poor
9289,306751.0,10752.0,Western,Rutsiro,Rural,2.0,No,,Yes,3.0,Tontine (community),Agricultural inputs,None,No,322,158.26889978213507,Poor,Poor,Moderately poor,Non Extreme Poor
9290,306751.0,10752.0,Western,Rutsiro,Rural,2.0,No,,Yes,2.0,Tontine (community),Agricultural inputs,None,No,322,158.26889978213507,Poor,Poor,Moderately poor,Non Extreme Poor
9291,306752.0,10752.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,Tontine (community),Food purchase,None,No,322,158.26889978213507,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9292,306752.0,10752.0,Western,Rutsiro,Rural,2.0,No,,Yes,1.0,VUP financial service Loan,Agricultural inputs,None,"Yes, part",322,158.26889978213507,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9293,306753.0,10752.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,Land,"Yes, part",322,158.26889978213507,Poor,Poor,Moderately poor,Non Extreme Poor
9294,306753.0,10752.0,Western,Rutsiro,Rural,4.0,No,,Yes,2.0,Tontine (community),Food purchase,None,"Yes, all",322,158.26889978213507,Poor,Poor,Moderately poor,Non Extreme Poor
9295,306754.0,10752.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Livestock purchase,None,"Yes, part",322,158.26889978213507,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9296,306755.0,10752.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Business expansion,None,"Yes, part",322,158.26889978213507,Poor,Poor,Moderately poor,Non Extreme Poor
9297,306756.0,10752.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Business expansion,None,No,322,158.26889978213507,Mid,Non Poor,Non Poor,Non Extreme Poor
9298,306756.0,10752.0,Western,Rutsiro,Rural,2.0,No,,Yes,2.0,Borrowed from relative,Food purchase,None,No,322,158.26889978213507,Mid,Non Poor,Non Poor,Non Extreme Poor
9299,306757.0,10752.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Agricultural inputs,None,"Yes, all",322,158.26889978213507,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9300,306757.0,10752.0,Western,Rutsiro,Rural,2.0,No,,Yes,2.0,Tontine (community),Agricultural inputs,None,"Yes, all",322,158.26889978213507,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9301,306757.0,10752.0,Western,Rutsiro,Rural,2.0,No,,Yes,3.0,Tontine (community),Agricultural inputs,None,No,322,158.26889978213507,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9302,306758.0,10752.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, all",322,158.26889978213507,Poor,Poor,Moderately poor,Non Extreme Poor
9303,306759.0,10752.0,Western,Rutsiro,Rural,1.0,Yes,Other reasons,Yes,1.0,Borrowed from relative,Home improvement,None,"Yes, part",322,158.26889978213507,Poor,Poor,Moderately poor,Non Extreme Poor
9304,306760.0,10753.0,Western,Rutsiro,Rural,3.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,No,322,182.12543457099153,Poor/mid,Poor,Moderately poor,Non Extreme Poor
9305,306761.0,10753.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,No,322,182.12543457099153,Mid,Non Poor,Non Poor,Non Extreme Poor
9306,306762.0,10753.0,Western,Rutsiro,Rural,,No,,No,,,,,,322,182.12543457099153,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
9307,306763.0,10753.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,"Yes, part",322,182.12543457099153,Mid,Non Poor,Non Poor,Non Extreme Poor
9308,306764.0,10753.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,"Yes, part",322,182.12543457099153,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9309,306765.0,10753.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Agricultural inputs,None,"Yes, part",322,182.12543457099153,Poor,Poor,Moderately poor,Non Extreme Poor
9310,306766.0,10753.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Home improvement,None,"Yes, part",322,182.12543457099153,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9311,306766.0,10753.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,Borrowed from relative,Home improvement,None,No,322,182.12543457099153,Poor/mid,Non Poor,Non Poor,Non Extreme Poor
9312,306767.0,10753.0,Western,Rutsiro,Rural,2.0,No,,Yes,1.0,Borrowed from relative,Food purchase,None,"Yes, all",322,182.12543457099153,Poor,Poor,Moderately poor,Non Extreme Poor
9313,306768.0,10753.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Medical treatment,None,"Yes, part",322,182.12543457099153,Mid,Non Poor,Non Poor,Non Extreme Poor
9314,306768.0,10753.0,Western,Rutsiro,Rural,2.0,No,,Yes,2.0,Tontine (community),Agricultural inputs,None,"Yes, part",322,182.12543457099153,Mid,Non Poor,Non Poor,Non Extreme Poor
9315,306769.0,10754.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Business expansion,Other,No,322,186.43711626064564,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
9316,306769.0,10754.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,Borrowed from relative,Business expansion,None,"Yes, part",322,186.43711626064564,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
9317,306770.0,10754.0,Western,Rutsiro,Rural,3.0,No,,Yes,1.0,Commercial Bank,Business expansion,House,"Yes, part",322,186.43711626064564,Upper,Non Poor,Non Poor,Non Extreme Poor
9318,306771.0,10754.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,SACCOs,Business expansion,House,"Yes, part",322,186.43711626064564,Upper,Non Poor,Non Poor,Non Extreme Poor
9319,306772.0,10754.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Borrowed from relative,Education,None,"Yes, part",322,186.43711626064564,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
9320,306772.0,10754.0,Western,Rutsiro,Rural,1.0,No,,Yes,2.0,SACCOs,Business expansion,Land,"Yes, part",322,186.43711626064564,Mid/upper,Non Poor,Non Poor,Non Extreme Poor
9321,306773.0,10754.0,Western,Rutsiro,Rural,1.0,No,,Yes,1.0,Tontine (community),Home improvement,None,"Yes, all",322,186.43711626064564,Mid,Non Poor,Non Poor,Non Extreme Poor
